"pgssyear" "q7a" "q7b" "q7c" "q7d" "gender" "age"
2008 1 3 2 2 "Male" 45
2008 4 2 2 2 "Male" 66
2008 2 3 2 2 "Female" 71
2008 4 1 1 1 "Male" 65
2008 2 2 2 2 "Male" 50
2008 2 3 2 2 "Female" 45
2008 2 3 2 3 "Female" 41
2008 1 2 2 2 "Male" 54
2008 8 8 8 8 "Female" 78
2008 3 1 2 8 "Female" 56
2008 1 8 3 3 "Female" 38
2008 2 3 3 1 "Male" 51
2008 2 3 3 2 "Male" 36
2008 2 3 3 1 "Male" 66
2008 1 4 4 4 "Male" 31
2008 2 3 3 1 "Male" 70
2008 8 3 8 2 "Male" 29
2008 2 2 2 1 "Female" 64
2008 1 3 8 1 "Male" 55
2008 1 8 2 1 "Female" 72
2008 3 2 2 1 "Female" 34
2008 2 3 3 1 "Female" 55
2008 2 2 2 2 "Female" 60
2008 2 3 3 3 "Female" 47
2008 2 2 2 2 "Female" 66
2008 2 3 3 1 "Female" 38
2008 2 3 3 3 "Female" 66
2008 2 3 4 3 "Female" 30
2008 2 2 2 2 "Female" 35
2008 8 8 8 8 "Male" 19
2008 2 3 2 2 "Male" 33
2008 2 2 2 2 "Female" 79
2008 1 3 8 2 "Female" 69
2008 2 2 2 2 "Female" 67
2008 2 3 3 3 "Male" 27
2008 3 8 8 2 "Female" 39
2008 2 3 8 2 "Female" 57
2008 2 3 3 3 "Female" 79
2008 2 3 3 1 "Female" 42
2008 2 2 2 2 "Male" 69
2008 2 2 2 2 "Male" 41
2008 2 3 2 2 "Female" 61
2008 2 2 2 2 "Male" 43
2008 2 8 3 8 "Female" 86
2008 3 3 2 2 "Male" 64
2008 2 3 3 2 "Female" 20
2008 1 3 3 3 "Female" 46
2008 2 3 2 3 "Female" 84
2008 3 2 1 1 "Male" 34
2008 1 4 4 1 "Male" 49
2008 2 2 2 2 "Male" 63
2008 4 8 1 1 "Male" 35
2008 2 3 2 2 "Female" 26
2008 2 3 2 2 "Female" 28
2008 2 3 3 3 "Male" 21
2008 1 2 3 3 "Male" 60
2008 2 3 3 3 "Male" 32
2008 3 3 2 3 "Male" 27
2008 1 4 3 3 "Female" 75
2008 1 3 4 4 "Male" 67
2008 1 3 2 2 "Male" 39
2008 1 3 3 3 "Female" 28
2008 8 8 2 2 "Female" 80
2008 3 3 3 2 "Female" 40
2008 2 3 4 3 "Male" 34
2008 2 3 3 3 "Female" 53
2008 2 2 3 2 "Male" 24
2008 2 2 2 1 "Male" 71
2008 2 2 2 2 "Male" 46
2008 2 3 3 2 "Male" 82
2008 2 3 3 3 "Female" 18
2008 3 3 1 2 "Male" 25
2008 1 4 4 4 "Female" 52
2008 3 3 2 1 "Male" 44
2008 2 2 2 2 "Female" 53
2008 2 3 8 3 "Male" 26
2008 2 3 3 8 "Male" 47
2008 2 3 3 8 "Male" 43
2008 1 2 3 3 "Female" 22
2008 3 3 1 1 "Male" 25
2008 3 2 1 1 "Female" 58
2008 2 8 3 2 "Male" 52
2008 3 1 2 3 "Male" 27
2008 2 3 8 2 "Female" 22
2008 3 2 2 2 "Female" 22
2008 1 3 4 4 "Female" 24
2008 2 4 2 2 "Female" 63
2008 2 2 2 1 "Male" 60
2008 2 2 3 2 "Male" 55
2008 2 8 3 2 "Female" 57
2008 3 2 2 2 "Female" 70
2008 1 4 4 4 "Female" 51
2008 2 3 4 3 "Female" 32
2008 1 3 3 3 "Male" 43
2008 3 3 2 2 "Female" 27
2008 3 3 3 2 "Female" 85
2008 2 3 2 2 "Female" 30
2008 1 1 3 3 "Female" 47
2008 3 3 1 1 "Male" 42
2008 3 4 3 3 "Female" 64
2008 1 3 2 2 "Female" 19
2008 4 3 1 2 "Female" 64
2008 2 2 2 1 "Female" 79
2008 2 3 3 1 "Female" 59
2008 1 2 2 2 "Male" 32
2008 2 2 3 2 "Male" 52
2008 3 2 1 1 "Male" 71
2008 3 8 2 1 "Male" 59
2008 4 8 2 1 "Female" 53
2008 3 3 3 2 "Female" 47
2008 2 3 3 3 "Female" 41
2008 3 2 2 2 "Female" 55
2008 3 2 1 1 "Female" 72
2008 1 1 8 8 "Male" 59
2008 2 4 3 2 "Female" 67
2008 2 4 2 4 "Female" 23
2008 1 3 3 3 "Female" 53
2008 4 8 1 1 "Male" 67
2008 2 3 3 2 "Male" 37
2008 2 3 8 8 "Female" 63
2008 4 3 8 8 "Female" 38
2008 1 3 2 1 "Female" 39
2008 1 4 2 3 "Female" 62
2008 2 3 1 2 "Female" 32
2008 3 4 1 1 "Male" 60
2008 2 1 3 1 "Male" 52
2008 3 3 1 1 "Male" 22
2008 3 3 2 3 "Male" 85
2008 2 2 2 2 "Male" 74
2008 1 4 3 2 "Female" 31
2008 3 3 1 1 "Male" 36
2008 2 3 2 2 "Female" 44
2008 1 3 4 2 "Female" 25
2008 2 2 2 2 "Male" 32
2008 3 3 2 3 "Male" 20
2008 2 2 2 2 "Male" 76
2008 2 3 2 4 "Male" 66
2008 2 3 8 3 "Female" 18
2008 8 3 2 8 "Male" 24
2008 3 2 2 2 "Male" 74
2008 1 3 3 4 "Female" 24
2008 8 2 8 1 "Male" 47
2008 2 2 2 1 "Female" 55
2008 2 2 3 1 "Male" 70
2008 1 1 8 2 "Male" 79
2008 1 2 1 2 "Female" 72
2008 3 1 1 1 "Male" 18
2008 3 2 1 1 "Male" 59
2008 1 1 1 1 "Female" 21
2008 3 3 3 1 "Male" 19
2008 3 2 1 1 "Male" 48
2008 4 1 1 1 "Female" 20
2008 1 1 1 1 "Female" 55
2008 1 3 3 3 "Female" 22
2008 1 4 8 3 "Female" 47
2008 1 4 4 4 "Female" 59
2008 1 1 1 1 "Female" 61
2008 2 1 1 1 "Female" 51
2008 1 4 4 4 "Female" 48
2008 2 2 1 1 "Male" 43
2008 1 4 4 1 "Female" 37
2008 3 3 2 2 "Male" 61
2008 3 3 3 2 "Female" 32
2008 4 4 4 8 "Female" 57
2008 1 4 3 2 "Male" 82
2008 3 4 1 1 "Female" 48
2008 1 3 2 2 "Female" 34
2008 8 2 1 1 "Female" 76
2008 2 2 2 1 "Male" 73
2008 3 3 1 2 "Male" 23
2008 2 3 2 3 "Female" 46
2008 2 3 2 3 "Female" 26
2008 3 3 2 2 "Female" 28
2008 3 3 2 2 "Female" 52
2008 3 2 2 2 "Male" 22
2008 2 3 3 3 "Female" 82
2008 3 3 2 3 "Male" 55
2008 1 3 3 2 "Male" 42
2008 1 2 1 1 "Female" 53
2008 2 4 3 3 "Female" 21
2008 3 4 3 3 "Male" 19
2008 1 3 4 3 "Male" 28
2008 4 3 1 1 "Male" 36
2008 1 2 3 3 "Male" 59
2008 2 3 2 3 "Male" 26
2008 3 3 2 2 "Male" 49
2008 3 1 1 1 "Male" 83
2008 2 8 2 2 "Male" 26
2008 2 2 2 2 "Female" 20
2008 2 8 2 8 "Female" 25
2008 2 3 2 2 "Female" 65
2008 2 3 8 2 "Male" 22
2008 1 1 1 3 "Male" 73
2008 3 3 2 2 "Male" 54
2008 2 3 8 3 "Male" 59
2008 2 3 3 3 "Female" 76
2008 NA NA NA NA "Male" 81
2008 2 3 3 3 "Male" 60
2008 2 3 2 8 "Female" 85
2008 2 3 3 3 "Female" 74
2008 2 3 3 3 "Male" 22
2008 1 4 3 3 "Female" 61
2008 2 2 3 8 "Male" 51
2008 1 8 8 3 "Male" 39
2008 1 3 3 3 "Female" 59
2008 3 3 3 2 "Female" 43
2008 3 2 1 1 "Male" 36
2008 2 3 3 8 "Male" 33
2008 3 3 3 2 "Male" 29
2008 2 3 2 3 "Female" 54
2008 2 8 1 1 "Female" 73
2008 4 8 1 1 "Female" 74
2008 2 3 2 1 "Male" 58
2008 1 4 3 3 "Female" 56
2008 1 2 2 1 "Male" 38
2008 2 3 3 3 "Female" 67
2008 3 3 2 1 "Female" 33
2008 2 4 4 4 "Female" 44
2008 4 4 1 1 "Female" 22
2008 1 4 2 2 "Male" 25
2008 2 4 2 1 "Male" 52
2008 3 3 3 4 "Female" 55
2008 1 3 1 1 "Male" 53
2008 1 3 3 3 "Male" 19
2008 1 2 8 1 "Female" 41
2008 2 2 3 2 "Male" 30
2008 1 2 1 1 "Female" 35
2008 3 3 2 2 "Male" 19
2008 1 3 3 3 "Female" 38
2008 2 1 2 1 "Male" 63
2008 2 3 3 2 "Female" 30
2008 3 3 2 2 "Male" 21
2008 2 3 3 3 "Female" 34
2008 3 3 3 1 "Female" 55
2008 3 2 3 1 "Male" 53
2008 3 3 3 2 "Female" 74
2008 3 3 2 2 "Male" 61
2008 1 3 8 8 "Female" 59
2008 1 3 3 3 "Male" 75
2008 2 3 2 3 "Female" 50
2008 2 3 3 2 "Male" 29
2008 2 3 3 3 "Female" 44
2008 2 3 2 2 "Male" 34
2008 2 3 3 3 "Female" 19
2008 2 3 3 3 "Female" 86
2008 2 3 3 2 "Female" 36
2008 2 3 3 3 "Male" 18
2008 2 3 3 2 "Female" 26
2008 3 3 2 2 "Male" 23
2008 2 3 2 2 "Female" 34
2008 2 3 3 2 "Female" 51
2008 2 3 3 3 "Female" 52
2008 2 3 2 3 "Male" 47
2008 2 2 3 2 "Female" 50
2008 2 1 3 2 "Female" 22
2008 1 3 2 1 "Female" 26
2008 3 2 2 2 "Female" 56
2008 2 2 3 3 "Male" 29
2008 2 4 2 1 "Male" 66
2008 3 4 2 2 "Female" 50
2008 2 3 3 3 "Male" 42
2008 3 3 2 3 "Female" 24
2008 3 3 2 3 "Male" 42
2008 3 3 2 1 "Male" 31
2008 2 3 3 3 "Female" 34
2008 1 4 4 3 "Female" 29
2008 1 4 3 3 "Female" 69
2008 1 3 3 3 "Female" 30
2008 2 4 4 4 "Female" 53
2008 3 3 2 2 "Male" 49
2008 3 4 1 1 "Female" 59
2008 1 4 3 1 "Male" 74
2008 3 3 2 2 "Female" 49
2008 2 3 2 2 "Male" 53
2008 2 3 2 3 "Male" 40
2008 2 3 3 3 "Female" 62
2008 4 3 1 1 "Male" 71
2008 2 2 2 3 "Female" 88
2008 1 3 3 3 "Male" 31
2008 3 3 1 1 "Male" 55
2008 1 3 3 3 "Female" 25
2008 1 3 3 3 "Male" 43
2008 2 4 3 3 "Female" 27
2008 2 3 3 2 "Male" 72
2008 2 3 3 2 "Female" 50
2008 3 2 2 1 "Male" 84
2008 2 2 3 3 "Female" 39
2008 3 1 2 1 "Male" 43
2008 3 1 1 1 "Female" 32
2008 2 3 2 2 "Male" 57
2008 2 3 2 2 "Female" 59
2008 1 2 2 1 "Female" 60
2008 1 3 2 2 "Female" 54
2008 3 3 2 2 "Female" 72
2008 3 3 2 2 "Female" 39
2008 1 3 8 8 "Female" 46
2008 4 4 4 8 "Female" 61
2008 2 4 2 3 "Female" 26
2008 2 8 8 2 "Female" 46
2008 2 2 2 2 "Male" 56
2008 8 2 8 1 "Female" 81
2008 2 8 8 2 "Female" 74
2008 2 2 2 2 "Female" 69
2008 1 3 3 3 "Female" 26
2008 1 3 2 3 "Female" 76
2008 1 3 3 3 "Female" 42
2008 1 3 3 2 "Male" 52
2008 1 4 3 3 "Female" 38
2008 1 3 4 4 "Female" 56
2008 2 3 3 3 "Female" 43
2008 1 3 3 3 "Female" 79
2008 3 3 1 1 "Male" 54
2008 2 3 2 3 "Female" 40
2008 1 4 8 2 "Female" 39
2008 2 3 2 3 "Male" 29
2008 3 2 2 2 "Female" 46
2008 3 2 2 2 "Female" 79
2008 2 3 3 8 "Female" 57
2008 2 3 2 2 "Female" 69
2008 2 3 3 3 "Male" 28
2008 2 3 2 2 "Male" 52
2008 2 3 3 2 "Female" 78
2008 2 2 2 1 "Female" 73
2008 2 3 3 3 "Female" 25
2008 2 3 3 3 "Male" 29
2008 3 2 2 1 "Female" 52
2008 1 3 3 3 "Female" 21
2008 3 2 2 1 "Male" 26
2008 2 3 3 3 "Female" 69
2008 2 3 3 3 "Male" 84
2008 8 4 2 1 "Female" 40
2008 1 3 4 3 "Female" 23
2008 3 2 2 2 "Female" 35
2008 2 3 3 3 "Female" 48
2008 2 8 2 2 "Male" 19
2008 2 3 8 2 "Female" 43
2008 3 2 2 2 "Male" 44
2008 2 2 2 1 "Female" 21
2008 3 2 1 1 "Male" 27
2008 3 2 1 1 "Male" 52
2008 2 3 2 1 "Female" 53
2008 8 4 4 4 "Female" 29
2008 2 4 3 3 "Female" 20
2008 3 8 2 1 "Male" 50
2008 1 8 1 8 "Male" 66
2008 8 2 8 2 "Male" 68
2008 2 2 3 2 "Female" 18
2008 2 2 2 2 "Female" 18
2008 2 3 2 2 "Male" 61
2008 2 8 8 2 "Female" 41
2008 3 3 2 2 "Female" 49
2008 1 4 4 4 "Male" 31
2008 4 4 4 1 "Female" 18
2008 2 3 2 2 "Female" 57
2008 2 3 2 3 "Female" 20
2008 2 2 2 3 "Male" 58
2008 1 1 1 1 "Female" 61
2008 1 3 2 1 "Male" 34
2008 1 4 4 4 "Male" 54
2008 4 3 1 1 "Female" 53
2008 1 3 2 4 "Female" 46
2008 3 3 1 1 "Female" 58
2008 3 3 3 2 "Female" 68
2008 2 3 3 3 "Female" 23
2008 3 2 1 1 "Male" 75
2008 1 NA NA NA "Female" 28
2008 3 2 1 1 "Male" 31
2008 NA NA NA NA "Male" 37
2008 2 2 8 8 "Male" 87
2008 1 8 8 8 "Female" 42
2008 2 3 3 2 "Female" 35
2008 4 4 4 4 "Female" 53
2008 2 3 2 2 "Male" 75
2008 4 1 1 1 "Male" 50
2008 1 3 8 8 "Male" 39
2008 2 3 3 2 "Male" 49
2008 2 3 2 2 "Female" 52
2008 2 8 3 3 "Male" 66
2008 2 8 2 2 "Female" 50
2008 3 3 3 2 "Male" 55
2008 1 3 3 3 "Female" 73
2008 2 3 3 2 "Male" 34
2008 2 3 2 3 "Female" 65
2008 2 2 2 1 "Male" 72
2008 2 2 2 2 "Male" 29
2008 2 2 3 2 "Male" 68
2008 2 2 3 2 "Male" 26
2008 3 2 2 2 "Female" 51
2008 2 2 3 2 "Female" 84
2008 1 3 3 3 "Female" 67
2008 1 4 4 4 "Male" 39
2008 2 3 2 1 "Female" 74
2008 2 4 2 2 "Female" 60
2008 1 1 1 1 "Male" 53
2008 4 3 1 2 "Female" 55
2008 3 3 1 1 "Male" 43
2008 2 3 3 1 "Male" 28
2008 2 3 3 3 "Female" 40
2008 2 3 2 2 "Male" 19
2008 1 8 4 3 "Female" 79
2008 1 4 1 1 "Female" 28
2008 8 2 2 2 "Male" 33
2008 3 2 2 2 "Female" 58
2008 1 4 4 2 "Male" 29
2008 2 3 3 3 "Male" 60
2008 2 2 3 3 "Female" 42
2008 2 3 3 3 "Male" 21
2008 3 3 2 1 "Male" 54
2008 2 1 3 4 "Female" 57
2008 2 4 3 3 "Female" 48
2008 3 2 2 2 "Female" 23
2008 3 2 2 2 "Male" 48
2008 2 3 2 2 "Female" 53
2008 3 3 2 2 "Male" 18
2008 1 2 2 2 "Male" 65
2008 4 3 2 2 "Male" 24
2008 3 3 2 1 "Male" 57
2008 2 4 2 3 "Female" 44
2008 3 3 2 2 "Male" 63
2008 3 3 2 1 "Male" 71
2008 2 2 3 2 "Male" 48
2008 3 8 2 2 "Male" 59
2008 3 3 2 3 "Female" 70
2008 1 2 1 3 "Male" 41
2008 3 8 2 2 "Female" 86
2008 2 3 3 2 "Male" 49
2008 1 3 3 3 "Female" 30
2008 2 3 2 2 "Female" 28
2008 2 3 3 3 "Male" 22
2008 3 2 3 1 "Male" 18
2008 2 3 2 2 "Female" 66
2008 1 2 2 2 "Female" 78
2008 1 1 2 1 "Male" 68
2008 3 3 2 3 "Male" 24
2008 1 1 1 1 "Male" 41
2008 2 3 3 3 "Male" 50
2008 2 3 3 3 "Female" 43
2008 2 2 2 2 "Female" 69
2008 1 3 3 2 "Male" 34
2008 3 2 2 2 "Male" 46
2008 1 3 4 3 "Male" 38
2008 1 4 3 3 "Female" 53
2008 1 1 3 2 "Female" 29
2008 3 3 1 1 "Female" 81
2008 3 4 1 8 "Male" 56
2008 2 2 3 2 "Male" 42
2008 2 3 3 2 "Female" 27
2008 3 2 2 1 "Male" 38
2008 3 3 2 2 "Male" 56
2008 1 2 2 1 "Female" 61
2008 2 3 2 2 "Female" 67
2008 3 2 2 2 "Male" 74
2008 4 2 2 1 "Male" 85
2008 4 1 1 1 "Male" 61
2008 2 3 3 3 "Female" 31
2008 2 3 3 2 "Male" 38
2008 3 2 2 2 "Male" 74
2008 2 3 3 2 "Female" 47
2008 2 3 3 3 "Female" 26
2008 2 3 2 2 "Female" 57
2008 3 3 3 3 "Male" 46
2008 3 2 2 2 "Male" 52
2008 1 4 4 4 "Female" 32
2008 2 3 3 3 "Male" 69
2008 2 4 1 3 "Male" 30
2008 3 4 2 3 "Male" 24
2008 2 3 2 3 "Female" 79
2008 3 3 2 2 "Female" 38
2008 3 3 2 1 "Male" 29
2008 2 3 2 1 "Female" 20
2008 1 1 1 1 "Male" 52
2008 2 3 2 2 "Male" 55
2008 1 2 2 2 "Female" 41
2008 1 3 3 3 "Female" 19
2008 2 3 2 2 "Male" 36
2008 2 3 3 2 "Male" 38
2008 3 3 2 2 "Male" 66
2008 3 2 2 1 "Male" 84
2008 2 2 3 2 "Female" 48
2008 2 3 3 2 "Female" 79
2008 1 3 2 2 "Male" 51
2008 3 2 2 2 "Female" 80
2008 3 4 3 3 "Male" 33
2008 1 3 2 2 "Female" 47
2008 4 1 1 1 "Male" 69
2008 2 3 3 3 "Male" 35
2008 3 2 2 2 "Male" 62
2008 2 3 2 2 "Female" 82
2008 2 3 3 3 "Male" 30
2008 2 3 2 2 "Female" 50
2008 2 4 2 2 "Female" 45
2008 3 3 2 3 "Male" 32
2008 2 3 2 2 "Female" 20
2008 1 8 1 1 "Male" 41
2008 1 4 2 3 "Female" 30
2008 1 2 3 1 "Male" 61
2008 1 3 2 2 "Male" 36
2008 1 4 4 3 "Male" 22
2008 2 3 3 2 "Female" 46
2008 2 4 3 3 "Female" 23
2008 2 2 3 2 "Male" 49
2008 2 3 2 2 "Female" 44
2008 3 3 2 1 "Male" 70
2008 1 3 3 3 "Female" 51
2008 1 3 3 3 "Female" 41
2008 2 3 3 2 "Male" 56
2008 1 3 2 4 "Female" 31
2008 1 4 3 3 "Female" 30
2008 2 3 2 3 "Male" 18
2008 2 3 1 1 "Male" 50
2008 2 8 2 8 "Male" 81
2008 2 3 3 3 "Male" 30
2008 1 3 3 8 "Male" 60
2008 3 3 3 4 "Female" 78
2008 3 2 2 2 "Male" 62
2008 2 3 3 3 "Female" 23
2008 1 4 4 4 "Female" 61
2008 1 4 4 8 "Female" 27
2008 2 8 2 1 "Male" 34
2008 1 2 3 3 "Male" 49
2008 1 3 3 3 "Male" 58
2008 8 3 2 1 "Female" 19
2008 1 3 2 1 "Female" 50
2008 3 3 2 2 "Male" 32
2008 2 2 2 1 "Female" 84
2008 2 8 1 1 "Female" 60
2008 1 2 2 2 "Female" 20
2008 1 8 2 2 "Male" 28
2008 3 3 2 3 "Female" 35
2008 3 3 2 3 "Male" 29
2008 2 3 3 3 "Female" 36
2008 2 3 3 3 "Female" 26
2008 3 3 2 1 "Male" 55
2008 3 3 3 3 "Male" 61
2008 2 3 4 4 "Female" 83
2008 2 3 2 2 "Male" 47
2008 2 3 3 4 "Female" 83
2008 3 8 3 3 "Female" 68
2008 1 4 4 4 "Male" 60
2008 1 4 4 1 "Male" 35
2008 1 2 4 4 "Female" 25
2008 4 1 1 1 "Male" 40
2008 4 1 1 1 "Female" 42
2008 4 1 1 1 "Male" 74
2008 3 8 1 1 "Female" 74
2008 8 8 1 1 "Female" 64
2008 2 2 1 1 "Female" 42
2008 3 1 1 1 "Male" 60
2008 3 1 1 1 "Male" 23
2008 4 3 1 2 "Male" 35
2008 4 1 1 1 "Male" 32
2008 4 2 1 2 "Male" 73
2008 3 3 8 2 "Female" 44
2008 1 3 8 2 "Female" 52
2008 1 2 1 1 "Male" 80
2008 8 3 1 1 "Female" 47
2008 2 1 2 1 "Male" 56
2008 2 2 1 1 "Female" 50
2008 2 NA NA 1 "Male" 19
2008 1 4 3 4 "Male" 39
2008 3 3 2 2 "Male" 34
2008 3 4 1 1 "Female" 22
2008 3 3 3 2 "Male" 77
2008 1 3 1 1 "Female" 40
2008 2 4 3 4 "Male" 48
2008 2 4 2 4 "Male" 22
2008 3 2 2 2 "Male" 73
2008 2 3 3 3 "Male" 25
2008 2 1 2 1 "Female" 56
2008 3 3 2 2 "Male" 49
2008 1 4 4 4 "Female" 70
2008 2 2 3 3 "Female" 36
2008 2 2 3 2 "Female" 73
2008 2 2 2 2 "Male" 57
2008 2 2 2 2 "Female" 87
2008 2 2 3 8 "Female" 64
2008 2 2 2 2 "Male" 68
2008 1 3 3 3 "Female" 26
2008 1 2 2 2 "Male" 36
2008 2 2 2 1 "Male" 45
2008 1 4 3 3 "Female" 26
2008 2 8 2 2 "Male" 56
2008 3 3 2 3 "Female" 35
2008 1 3 3 2 "Male" 40
2008 1 3 3 8 "Female" 27
2008 2 3 8 3 "Female" 48
2008 3 8 1 1 "Male" 44
2008 3 8 8 1 "Male" 21
2008 1 2 3 2 "Female" 49
2008 2 8 2 2 "Female" 75
2008 3 8 1 1 "Male" 34
2008 3 2 1 1 "Male" 53
2008 1 2 3 1 "Female" 79
2008 3 8 2 2 "Male" 62
2008 2 3 3 3 "Female" 23
2008 1 1 2 1 "Male" 51
2008 2 2 8 2 "Male" 58
2008 1 8 1 1 "Female" 69
2008 1 3 8 3 "Female" 34
2008 3 3 2 2 "Male" 37
2008 4 3 4 4 "Female" 53
2008 1 8 8 1 "Male" 33
2008 2 2 1 1 "Female" 57
2008 2 8 3 2 "Male" 52
2008 1 3 2 2 "Male" 25
2008 2 3 3 3 "Female" 46
2008 2 4 4 3 "Female" 54
2008 1 3 3 3 "Male" 53
2008 2 3 3 3 "Male" 57
2008 2 3 3 3 "Male" 55
2008 2 3 3 3 "Male" 44
2008 2 3 3 3 "Male" 41
2008 2 3 3 3 "Male" 63
2008 2 2 2 2 "Female" 24
2008 1 3 3 3 "Male" 50
2008 1 3 3 2 "Female" 67
2008 8 8 8 8 "Male" 44
